0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
-0.133424386,0.114298172,0.120756358,-0.004281856,-0.115298122,0.043131325,0.002356632,-0.138241991,0.165696636,-0.162940308,0.221083537,-0.001882033,-0.255260468,-0.048346687,0.046417344,0.148348123,-0.130379587,-0.192865014,-0.06998387,-0.080014229,0.077725589,0.02398215,0.037784252,0.05703539,-0.222381055,-0.376993537,-0.117660828,-0.025359515,-0.019502006,-0.099039719,-0.017371453,0.082557157,-0.201782733,0.028040424,0.018630207,0.122835793,-0.088221051,-0.110831603,0.146459699,0.032904051,-0.214134887,0.010238413,-0.001865614,0.280042887,0.222019464,-0.014292969,0.039678991,-0.116854392,0.158770651,-0.284241378,0.142364651,0.189791083,0.075081989,0.073896669,0.063177489,-0.124403477,-0.046975661,0.19887355,-0.17047976,0.100471944,0.114204131,-0.111702695,-0.033831503,-0.13212882,0.113155194,0.153822511,-0.158047214,-0.126451865,0.186251298,-0.117211558,-0.035094451,0.099027328,-0.188888684,-0.29426682,-0.261253536,0.119093798,0.441747159,0.184136242,-0.151287183,-0.090477616,-0.049130946,0.054547466,0.031319119,0.127047524,-0.046587724,-0.089330427,-0.091815867,0.128867149,0.250782758,0.006144019,-0.0759966,0.311217606,0.000269715,-0.016832795,-0.002675518,0.086664118,-0.083411515,-0.002050063,-0.180772454,-0.02480362,-0.046577875,-0.083636135,-0.053530443,0.122174412,-0.147486776,0.212833688,-0.005169289,0.005651185,-0.029655207,-0.07356336,-0.179921716,0.005837929,0.126986489,-0.261229306,0.164858788,0.187112316,0.104430735,0.170287073,0.061615821,0.086241663,0.040869843,-0.12891221,-0.181341797,-0.039577819,0.122030869,0.00323668,0.003867349,0.005124875,0
-0.106569275,0.064521313,0.044366419,-0.08588247,-0.166932702,0.001011674,-0.04255078,-0.147812158,0.136227399,-0.050428763,0.181568727,-0.004424486,-0.303880572,-0.074930243,-0.043764628,0.179942563,-0.156685919,-0.190068707,-0.023028709,-0.04266455,0.073374994,0.006533895,0.082426034,0.117846504,-0.224920377,-0.309208483,-0.118786097,-0.084922105,-0.123221628,-0.071985401,0.001192164,0.18262884,-0.121601045,0.01844576,0.045739725,0.140553877,0.004948811,-0.101216882,0.196516097,-0.008810848,-0.212082848,-0.014803236,0.045039799,0.277438074,0.282520264,-0.103746638,0.0697999,-0.020467147,0.126624361,-0.328577787,0.069526173,0.15709725,0.060290739,0.08101733,0.01605151,-0.092635125,0.002229361,0.214467093,-0.263162792,-0.020790529,0.068631358,-0.190379545,-0.027166473,-0.112054132,0.159775019,0.17154552,-0.17675519,-0.160168439,0.13072671,-0.156886443,-0.04454194,0.105059355,-0.220880702,-0.210272387,-0.299018443,0.089413121,0.422477037,0.179251969,-0.125089586,0.009977013,-0.08711417,0.030987471,-0.044476375,0.04717429,0.01582133,-0.040518671,-0.12691769,0.108980402,0.163722724,-0.064642154,-0.031793058,0.304321438,0.03292023,-0.001059799,0.05468449,0.174255729,-0.033434026,0.03357181,-0.101542436,0.096288219,-0.05725681,-0.078454785,0.058196165,0.054706063,-0.103536397,0.140321404,-0.059395909,0.003833747,-0.091234863,-0.107639655,-0.107728109,-0.038504031,0.141910404,-0.339468986,0.096211068,0.141602308,0.010737842,0.181387737,-0.022799583,0.109512649,-0.033231646,-0.126092702,-0.085391492,-0.021914897,0.130803049,0.028378494,0.03322193,0.05051595,0
-0.150790334,0.063558295,0.07778208,-0.022261877,-0.089614883,0.015514168,-0.034706112,-0.15922302,0.176517501,-0.128196284,0.168648213,-0.005638126,-0.322690547,-0.063808009,0.034050163,0.162803769,-0.052720506,-0.159652635,-0.053173233,-0.022003694,0.07141684,0.066457652,0.042583697,0.104217321,-0.183956087,-0.357418507,-0.131801739,-0.046386193,-0.089804165,-0.112203889,-0.029625468,0.072781831,-0.131835267,0.014416608,0.023297749,0.103721209,-0.081933588,-0.110063098,0.170539826,0.087840043,-0.205972284,-0.01545189,-0.090290226,0.30764088,0.168513417,-0.072880626,0.070623621,-0.128826559,0.110205717,-0.29809317,0.122293286,0.155874684,0.074777097,0.048305824,0.077172294,-0.088240795,-0.029998742,0.221609712,-0.23606807,0.124494106,0.101838134,-0.120419621,-0.068788394,-0.131914198,0.094145931,0.182220012,-0.166656911,-0.108289622,0.133923307,-0.135127157,-0.062865302,0.060985126,-0.173991621,-0.306409448,-0.296207786,0.098356672,0.364519358,0.195628166,-0.232942551,-0.091873124,-0.014251258,0.063761622,0.049036168,0.095311977,-0.042184122,-0.061039887,-0.046009932,0.09653835,0.198348686,0.008053647,-0.061933637,0.316581309,0.019484682,-0.022419468,0.042895313,0.099535033,-0.020437967,-0.04465577,-0.131106243,0.012684574,0.000942402,-0.113045387,0.013523234,0.09077616,-0.165805504,0.240389884,0.007985882,-0.040881589,-0.000563865,-0.058385745,-0.196460783,0.007859539,0.169995978,-0.250972182,0.170530364,0.184826583,0.098388031,0.154275507,-0.005838812,0.081436895,-0.021035209,-0.086852908,-0.124139681,-0.048890658,0.14801915,0.031829663,0.016972782,-0.003815895,0
-0.122728884,0.077229634,0.033130258,-0.052613974,-0.115265578,-0.060494464,-0.015376102,-0.149782509,0.14933081,-0.04728657,0.177904263,0.009641182,-0.261453301,-0.053686399,0.010649212,0.189183727,-0.095894158,-0.135460883,-0.094278529,-0.056988284,0.062263899,0.03730901,0.10071452,0.141373932,-0.187915087,-0.301007658,-0.048413262,-0.062596813,-0.15026246,-0.076833017,0.02598222,0.157021955,-0.166227534,0.011662182,0.065726854,0.125984147,-0.075763792,-0.085546538,0.245071396,0.018296653,-0.244246215,-0.069277391,0.031949632,0.258798599,0.21590887,-0.0981135,0.056979351,-0.047653422,0.141795412,-0.314436972,0.063757166,0.148542121,-0.006899621,0.052428428,0.068105847,-0.099707425,-0.002631519,0.166145936,-0.237353906,-0.024171315,0.067479685,-0.153660774,-0.093444534,-0.164082646,0.14886184,0.176985592,-0.153049752,-0.1130597,0.151670724,-0.142870247,-0.035137784,0.137734085,-0.179021552,-0.265777022,-0.286227077,0.044797421,0.430448234,0.183162332,-0.126501292,-0.034978472,-0.039460361,0.001981979,-0.002618292,0.082552351,0.016235892,0.028509043,-0.042536173,0.136724591,0.167580307,-0.01570446,-0.0644603,0.308886796,0.03069884,-0.003468768,0.021698063,0.089968324,-0.009549426,-0.003137896,-0.148356736,0.057790786,-0.033978291,-0.061979882,0.060911678,0.072469786,-0.124446563,0.150613785,-0.014517993,0.004149068,-0.062216323,-0.016817123,-0.13658902,-0.058519248,0.102440946,-0.267874718,0.127770647,0.125459492,0.015573641,0.137746781,-0.047827631,0.099602595,-0.014063027,-0.092724085,-0.124159701,-0.020370936,0.134538844,0.043618578,0.051287569,0.022616895,0
-0.139897749,0.050757274,0.064253442,-0.072958417,-0.119458646,-0.055732287,0.025033442,-0.156405374,0.173376217,-0.084772795,0.197571635,0.066307135,-0.264233977,-0.049073603,-0.001450028,0.139770389,-0.16566591,-0.152738765,-0.018382799,-0.055765532,0.066124961,0.002662578,0.051180508,0.1075266,-0.188784212,-0.294965684,-0.12106806,-0.06581372,-0.168640822,-0.052887078,0.07112243,0.165570587,-0.191897273,0.011859184,0.027955625,0.075088017,-0.080822974,-0.091630891,0.196765423,0.039301232,-0.191196144,0.009174677,0.016962092,0.271551162,0.228631794,-0.090146683,0.053130645,-0.070390955,0.165336668,-0.337715447,0.010015729,0.200670734,0.011634637,0.05921245,0.024701338,-0.074953772,0.036047153,0.127441511,-0.215577006,0.03115296,0.083435982,-0.212490126,-0.029961659,-0.08309482,0.137772888,0.124317117,-0.163611889,-0.112631276,0.110626727,-0.138567805,-0.032349661,0.14820379,-0.21563895,-0.30361411,-0.240862846,0.127202287,0.443167418,0.176244214,-0.085599609,-0.002631698,-0.141413048,0.033271987,0.008783963,0.119567074,0.059059419,-0.081629761,-0.108648635,0.131156489,0.214294747,-0.054424416,-0.05330931,0.339931279,0.029449023,0.008903888,-0.014096342,0.10450983,-0.039085612,0.019681368,-0.099433631,0.063972667,-0.050694723,-0.039565641,0.018632287,0.071064949,-0.110939495,0.129338294,-0.044630058,-0.012872087,-0.072948381,-0.113793209,-0.109424867,-0.047364954,0.048691273,-0.299632072,0.171899483,0.145388693,0.002400238,0.160094798,-0.053586345,0.067556828,-0.036500562,-0.127067611,-0.080514804,-0.014103008,0.121710293,0.079467252,0.01447691,-0.053708993,0
-0.163995638,0.060884565,-0.008151535,-0.045995574,-0.106203452,-0.007509229,-0.007332991,-0.10255897,0.13743709,-0.02841207,0.183062553,-0.045233868,-0.270435452,-0.082758516,0.050393566,0.152952075,-0.119645961,-0.108287141,-0.077774145,-0.016719965,0.068895198,0.055060804,0.09719719,0.181964666,-0.177003115,-0.319772929,-0.036868852,-0.096946754,-0.073601469,-0.07050734,-0.013687948,0.108496301,-0.122285664,0.002512656,0.052253045,0.134855092,-0.130293965,-0.064428985,0.253690004,0.027845286,-0.256250858,-0.058406167,0.039558459,0.295073718,0.2282978,-0.046770461,0.026234437,-0.037335262,0.150515825,-0.346509397,0.053159773,0.203867525,0.044877768,0.049399618,0.069622554,-0.081618182,-0.021762187,0.191206306,-0.220313028,-0.020112693,0.040178642,-0.106090501,-0.049057078,-0.141186833,0.165786415,0.169746965,-0.166576505,-0.099169135,0.093640484,-0.152378589,-0.081497595,0.140977323,-0.171877652,-0.264922529,-0.277419209,0.038368091,0.387674302,0.149629265,-0.103213444,0.006004471,-0.055027831,-0.008084977,0.011493479,0.098216414,-0.01600476,-0.023963064,-0.043440372,0.081530981,0.134708762,-0.062125601,0.006397415,0.27018699,0.061114326,0.011133626,0.022792647,0.077139646,-0.0339908,0.003413485,-0.124584123,0.030620536,-0.019416723,-0.052522659,0.100112826,0.040251847,-0.191139415,0.181861788,0.032113656,-0.007606214,0.018904693,-0.037785631,-0.113331109,-0.039301563,0.095970929,-0.302475333,0.128485605,0.125133082,0.028284101,0.148872122,0.001144854,0.078934841,-0.023938935,-0.041691396,-0.122834176,-0.008460209,0.145153388,0.04717169,0.008670561,-0.005888264,0
-0.143683389,0.080037288,0.025154252,-0.097845674,-0.129254848,-0.022459729,-0.004482757,-0.080606982,0.16952002,-0.013287186,0.166879326,0.021186272,-0.284930408,-0.042195659,-0.005063508,0.151993752,-0.203726739,-0.100044973,-0.035785094,-0.003823582,0.081736825,0.013132855,0.09774746,0.133877933,-0.179823875,-0.323510468,-0.087716661,-0.092544384,-0.15421845,-0.0523277,0.013702828,0.142305791,-0.171860069,-0.011561349,0.024317559,0.10284961,-0.093035728,-0.049330149,0.194969907,0.04930874,-0.188390791,0.015274428,0.019149389,0.258940369,0.233248383,-0.067458719,0.034800272,-0.043180715,0.142852336,-0.330624402,0.034824628,0.201743916,0.036726676,0.078579918,0.101289295,-0.057793643,0.051740751,0.199701667,-0.225814879,0.003038673,0.022048611,-0.084350511,-0.014247743,-0.105976827,0.129096001,0.140509859,-0.140256241,-0.094742037,0.082804047,-0.105654508,-0.074563324,0.135803357,-0.187563419,-0.297555059,-0.260200024,0.09363851,0.372647375,0.204608291,-0.134329826,0.005501308,-0.056355901,-0.029363593,-0.002960995,0.051668875,-0.061841421,0.027438108,-0.081459679,0.117915101,0.13602525,-0.013941396,-0.022650521,0.348718464,0.054117337,0.024031678,0.057947498,0.075720325,-0.00286742,-0.003697455,-0.183785453,0.01681779,0.014068138,-0.112348281,0.000849418,0.036358759,-0.171019197,0.107834667,-0.024664491,-0.031829618,-0.108951375,-0.066556267,-0.138028741,0.022076529,0.115947418,-0.305026501,0.159596473,0.16193144,-0.006892025,0.125448927,-0.012702668,0.015569036,-0.059293408,-0.109766364,-0.061117008,-0.020625012,0.184215799,0.054554358,0.045722052,-0.017288806,0
-0.101677746,0.107812285,0.084227763,-0.013260372,-0.109056115,0.068434872,-0.045797162,-0.069744289,0.171313286,-0.101441361,0.226880878,0.015706997,-0.256520897,-0.040431358,0.04462482,0.196033239,-0.097169861,-0.163634956,-0.099309668,-0.041214883,0.054981336,0.079156443,0.07551527,0.095405035,-0.180655062,-0.357263476,-0.073262975,-0.040177211,-0.072988585,-0.121922173,-0.070971265,0.04336521,-0.211309314,-0.010663137,0.008870505,0.133069187,-0.093632072,-0.085119277,0.159368992,0.039096188,-0.279705495,0.070751354,-0.001673557,0.27352953,0.229803324,0.010645038,0.012036297,-0.05249906,0.067675367,-0.292727143,0.113942996,0.17740798,0.054639444,0.055266507,0.026540738,-0.11784409,-0.011044615,0.157130539,-0.141997322,-0.001906948,0.062979355,-0.056067061,0.00721894,-0.05223573,0.125649422,0.117352068,-0.135281608,-0.161239877,0.036718912,-0.140561193,-0.077562921,0.15196754,-0.20341529,-0.291840792,-0.341199547,0.120321862,0.437777251,0.132898718,-0.178471997,-0.021950394,0.022434864,0.032741457,0.057662118,0.129036471,-0.025999302,-0.014736123,-0.127696499,0.126737177,0.215810135,-0.02207231,-0.091373645,0.294742405,0.032035582,0.018941935,0.017204814,0.169531047,0.004599911,0.022221288,-0.159754485,0.009323221,0.052608959,0.014966869,-0.057598721,0.115722552,-0.172424465,0.180894658,-0.027278889,-0.011353346,-0.02484398,-0.014812499,-0.160647541,-0.02453094,0.126357764,-0.265691102,0.125628918,0.237136841,0.032039285,0.106086031,0.08328633,0.040375978,0.021106033,-0.052425586,-0.21254541,-0.051973198,0.140798151,0.007275084,0.064986885,0.030263893,0
-0.179091513,0.106600612,0.051940396,-0.08765015,-0.131164029,0.046786297,-0.05109372,-0.147223011,0.132697269,-0.093082055,0.25047946,-0.067031942,-0.330833346,-0.058414795,-0.03392363,0.145720705,-0.107929662,-0.089858547,-0.016302608,0.004385745,0.102942571,0.065778844,0.043792475,0.099431083,-0.186249048,-0.360961974,-0.116232544,-0.074767955,-0.138788655,-0.155450776,-0.005264247,0.118306771,-0.165414095,-0.013225924,-0.02745897,0.103681877,-0.084527232,-0.055909377,0.180404544,0.090572782,-0.162289768,0.017323535,-0.018770326,0.292673111,0.131297559,-0.05500596,0.041737404,-0.094302699,0.111731961,-0.305130273,0.072286114,0.170196459,0.056602631,0.095394209,0.057557236,-0.096205771,0.029580669,0.176759839,-0.181316778,0.085231058,0.076898649,-0.056581762,0.013741447,-0.04320462,0.142866924,0.11224325,-0.11781241,-0.080059364,0.105396748,-0.049958438,-0.085054412,0.109406509,-0.187808186,-0.313982397,-0.26327011,0.163209215,0.353620142,0.176823661,-0.216053784,-0.064416029,-0.064114064,-0.023318075,0.052579504,0.030394312,-0.023222402,-0.034265362,-0.090585358,0.107812122,0.223622993,-0.021787601,-0.03453761,0.38117063,0.077104405,0.036652308,0.081114262,0.101822644,-0.033420533,-0.019291637,-0.171770871,0.025934935,0.026983611,-0.117046311,-0.048347726,0.095141888,-0.190589011,0.208921254,0.0133026,-0.07483077,-0.091212824,-0.066745125,-0.182259172,0.030845936,0.162046745,-0.259240448,0.172808111,0.176273704,0.114042439,0.149428517,0.068070315,0.009781332,-0.001856721,-0.098311231,-0.090536967,-0.065704964,0.20570609,0.04384242,-0.015195488,-0.006249174,0
-0.16289179,0.095259584,0.067867659,-0.020320565,-0.115539335,-0.070575155,-0.00808807,-0.107854858,0.117237784,-0.052835103,0.151311606,-0.03347363,-0.315474123,-0.06402342,-0.031722762,0.173302516,-0.149396122,-0.196402654,-0.048751138,-0.014941061,0.048289962,-0.028766764,0.055423729,0.124000847,-0.170165971,-0.409309506,-0.094942868,-0.057486594,-0.149083316,-0.085213467,0.020130573,0.114570715,-0.194235533,0.006790327,0.020506874,0.102762781,-0.099709094,-0.098079368,0.208811969,0.056517474,-0.227363184,-0.01550574,0.002642274,0.314132839,0.193326741,-0.02342975,0.042374879,-0.041719709,0.155860484,-0.308942974,0.023944136,0.243651986,0.060658187,0.052483514,0.049797211,-0.061563715,0.039837088,0.193460017,-0.2676346,-0.011416507,0.025746426,-0.117649719,-0.039503962,-0.120950527,0.147950247,0.156315267,-0.158312485,-0.058869381,0.18829982,-0.141748041,-0.013182896,0.062104359,-0.157326996,-0.290294707,-0.262436122,0.077154353,0.383429796,0.175598055,-0.109470449,-0.036949418,-0.075582802,0.007251091,-0.054821823,0.083426312,-0.103423655,-0.004006431,-0.102566473,0.102139801,0.151994795,0.017008273,-0.016265949,0.284544528,0.034737077,-0.022251911,0.042672817,0.074460119,-0.087871149,-0.010286555,-0.143826216,0.01627503,-0.007101646,-0.113734588,0.000815056,0.082372829,-0.159098208,0.133979157,-0.015247383,-0.025421802,-0.069196209,-0.034587651,-0.124375135,-0.051263232,0.067932874,-0.272446454,0.144876897,0.176884025,0.009215597,0.140489683,-0.00766685,0.035142567,-0.058350824,-0.130044118,-0.119477727,-0.069628716,0.147783965,0.053028904,0.021797122,-0.017176313,0
-0.142744243,0.044152293,0.040787503,-0.086018756,-0.127916038,0.003115894,0.000823611,-0.103561878,0.133634657,-0.081259154,0.178774089,-0.023412883,-0.305568159,-0.103736371,0.010701463,0.16019398,-0.154971331,-0.160125524,-0.035441395,-0.050250318,0.050075807,0.026187528,0.057683241,0.144838229,-0.226853296,-0.375002533,-0.093949437,-0.063496202,-0.151491746,-0.062772043,-0.004286749,0.197552621,-0.157292336,-0.022783261,0.049021814,0.123908937,-0.038655702,-0.06172337,0.199248254,0.080481179,-0.203420833,0.033269722,0.06469395,0.322664171,0.156536564,-0.072398089,0.061305016,-0.022148358,0.190059364,-0.31190449,0.071612842,0.183627933,0.072212905,0.045642372,0.089470014,-0.067632079,0.024383124,0.206155449,-0.185128286,0.040680017,0.055757239,-0.108436011,-0.012638027,-0.107357949,0.116152547,0.108805135,-0.125377789,-0.106207654,0.147954196,-0.073696174,-0.090846121,0.103799626,-0.206493691,-0.233265951,-0.30574441,0.126130313,0.411619663,0.192148328,-0.134934872,-0.009901777,-0.071358517,0.003416829,-0.006230514,0.070518769,-0.057428658,-0.005197313,-0.082186617,0.119234525,0.19770512,0.046621658,-0.049301937,0.316422373,0.101687051,0.038040709,0.070569575,0.053395234,-0.051883485,-0.033356868,-0.205999672,0.03766796,-0.028476007,-0.096249953,0.002815362,0.09739387,-0.206550702,0.159823388,-0.001169307,-0.052555136,-0.081418127,0.017862966,-0.147487938,0.005332898,0.066233061,-0.299149334,0.0868451,0.172648206,0.119992815,0.130843118,0.028859237,-0.012589614,-0.020039311,-0.106413484,-0.096859276,-0.076687768,0.195651531,0.029394045,0.019248141,0.016663797,0
-0.14365381,0.070693806,0.026820786,-0.034448184,-0.07097321,-0.053247582,0.006051701,-0.092884853,0.209663957,-0.066921115,0.140316978,0.03043489,-0.275350899,-0.056096971,-0.057391834,0.163758546,-0.107717119,-0.165664762,-0.047712095,-0.013479514,0.074414343,0.043976787,0.019630909,0.143391252,-0.191906542,-0.357493579,-0.077178806,-0.051205508,-0.11980433,-0.07891316,-0.006240956,0.14150925,-0.193221971,-0.043100551,0.057207305,0.09818799,-0.047595866,-0.03488031,0.197618648,0.120019868,-0.248202741,-0.027296994,0.044265658,0.319186747,0.138647497,-0.011856349,0.054739788,-0.097594932,0.149615735,-0.31118381,0.016095335,0.176881939,0.034425035,0.033585742,0.083859846,-0.158157527,0.005134945,0.159368128,-0.208963826,0.081210248,0.032695815,-0.126700446,-0.060900237,-0.07951396,0.161636025,0.112466976,-0.134403303,-0.063150421,0.221394703,-0.11963293,0.013462421,0.119346619,-0.098490521,-0.278261811,-0.232858732,0.061856691,0.419577479,0.179931179,-0.126869321,0.014395081,-0.093791142,0.031604908,0.020386811,0.095848911,-0.069819294,0.046709314,-0.074452668,0.095711678,0.187016457,0.06959866,0.013975427,0.303903133,0.037005868,0.033117782,0.050476007,0.064324252,-0.121782087,-0.021855207,-0.170056596,-0.016302042,0.022226764,-0.078274101,0.061238661,0.099259213,-0.16325596,0.116306849,-0.002178149,-0.0340847,-0.019715484,0.026654731,-0.098891452,-0.04716453,0.070226379,-0.249538034,0.161300585,0.123228028,0.014334599,0.145395979,0.018588265,0.047476139,-0.028821634,-0.132043183,-0.119213864,-0.032604858,0.137100995,-0.026546651,0.046438158,-0.045026012,0
-0.121180601,0.10342887,0.073428698,-0.102554247,-0.131270453,0.055216283,-0.039359562,-0.143643737,0.240343764,-0.145382017,0.265261531,0.028491465,-0.24271208,-0.055235859,0.047840927,0.156183124,-0.117106132,-0.096547469,-0.061781544,-0.022449935,0.058003806,0.031246807,0.071683303,0.010514267,-0.155840814,-0.388210863,-0.099400468,-0.041782096,-0.066099189,-0.059797749,-0.012276664,0.094619595,-0.183833718,-0.021155447,0.001012798,0.144186333,-0.104701906,-0.090394996,0.170744359,0.02008497,-0.20846276,0.023214314,-0.021503646,0.23448126,0.169752494,-0.095977016,0.04634437,-0.113968983,0.113933638,-0.275777608,0.07931561,0.172019869,0.0058745,0.075727642,0.098355129,-0.066827111,0.065083496,0.15711844,-0.193815097,0.02019313,0.133360207,-0.050631884,-0.021423113,-0.05911234,0.143297926,0.159432173,-0.119049229,-0.149974704,0.023833647,-0.065591522,-0.040568545,0.098556265,-0.227692276,-0.30815354,-0.279885471,0.101493582,0.421540558,0.186344668,-0.177654848,-0.029443277,-0.081372768,-0.024910148,0.127796218,0.068439737,0.031998072,-0.033184327,-0.095423296,0.136191368,0.212300986,-0.050234482,-0.058324937,0.354642481,0.03785288,0.028676683,-0.015824284,0.106253177,-0.032072924,0.019297821,-0.177927285,-0.001668666,0.041229602,-0.047982637,-0.018930789,0.089770526,-0.200660199,0.176524073,0.015419628,0.012923412,0.004785703,-0.085729778,-0.147724748,-0.016369991,0.136240378,-0.256097496,0.168688342,0.18342036,0.060187694,0.145699397,0.073412053,0.018360751,0.014520478,-0.087163381,-0.13058269,-0.002273535,0.075633012,0.071351305,0.008585393,0.012195162,0
-0.083860442,0.061923604,0.088267282,-0.055273104,-0.131556123,0.032680716,-0.062496908,-0.088020816,0.200156704,-0.143246979,0.177723557,0.013700757,-0.244056135,0.05966647,0.006416108,0.19657746,-0.098653443,-0.123601265,-0.117239647,-0.058847971,0.04865814,0.059072524,0.073268592,0.110743284,-0.171492875,-0.320270807,-0.042297967,-0.007833805,-0.098385967,-0.115491182,-0.009106197,0.105533384,-0.200129151,0.023261964,-0.025517687,0.143256709,-0.068950422,-0.0888675,0.135599405,0.035330717,-0.289190024,0.032090366,0.002708659,0.248757809,0.208321318,-0.013319127,0.050226863,-0.045678604,0.089243285,-0.304573208,0.073967203,0.13286069,0.035532013,0.03661878,0.06990876,-0.149993792,-0.024932511,0.147316396,-0.087042414,0.015619091,0.083937936,-0.00498951,0.011369308,-0.10175053,0.182112336,0.111625165,-0.173030317,-0.095645167,0.079366766,-0.105458349,-0.059789728,0.119381465,-0.204691708,-0.275969446,-0.298550665,0.091429673,0.378226936,0.114202462,-0.150015593,-0.020497695,0.011965832,0.049875788,-0.005831882,0.159078717,-0.002148304,0.039144304,-0.057955079,0.138876766,0.198247939,-0.023642745,-0.054744497,0.327473044,0.0260277,-0.028678179,-0.038735494,0.152062684,-0.041043535,0.026996115,-0.167326033,0.03017777,0.059285685,0.029141322,-0.028664317,0.114509031,-0.161424875,0.183656648,-0.061881877,0.016785692,-0.005101121,0.028655471,-0.153555006,-0.051434454,0.13138932,-0.239121065,0.090154298,0.213362455,0.032038715,0.087267011,0.050766308,0.069936097,0.061853871,-0.001841675,-0.185419828,-0.034242928,0.120347179,-0.028867546,-0.003552251,0.051336303,0
-0.128408626,0.06743402,0.084760062,-0.033222847,-0.052264024,-0.01244483,0.011968013,-0.093511507,0.15389435,-0.125820145,0.189947754,-0.053866647,-0.255898327,-0.046741661,0.04217634,0.123519123,-0.146410123,-0.108294234,-0.066243678,-0.022252401,0.083981976,0.141847089,0.004336629,0.062864691,-0.185893118,-0.305445611,-0.082308829,-0.083235659,-0.066193126,-0.081821628,0.028195202,0.113786645,-0.217303783,-0.019256033,-0.024537589,0.116094247,-0.072537661,-0.086789265,0.227648452,0.080002539,-0.194890261,0.008257659,0.024632301,0.26677081,0.173634648,-0.123395093,0.007501542,-0.041893147,0.126198858,-0.304298699,0.01463089,0.17095387,0.043211013,0.134112671,0.107653767,-0.105171166,0.006344275,0.192822292,-0.191365689,0.11392317,0.02211513,-0.110814877,0.04235395,-0.019889738,0.160951003,0.061386894,-0.110860378,-0.126177877,0.090639919,-0.115336649,-0.094075747,0.188114136,-0.136560813,-0.24627094,-0.28661561,0.114281654,0.335808575,0.126510352,-0.203205794,0.037775062,-0.043497052,-0.092217334,0.101663247,0.155419007,0.083463319,0.008397568,-0.08245407,0.098080583,0.230937451,0.012608377,-0.049372248,0.350523204,0.013314432,-0.002996801,0.040647641,0.054567069,-0.059173081,-0.062413435,-0.13703458,-0.031624664,0.053765409,-0.057719015,-0.064101875,0.111844562,-0.124371715,0.181260288,-0.016769474,-0.037260331,-0.064561747,-0.100982636,-0.094158888,0.065771878,0.134406641,-0.269281268,0.184476197,0.08396259,-0.051002547,0.135195017,0.014003857,0.036794685,-0.024731301,-0.057809044,-0.142253697,-0.063393235,0.130257532,0.064661942,0.054966319,-0.021566147,0
-0.100107193,0.019433817,0.004266251,-0.056886427,-0.063200846,-0.01781011,-0.000310279,-0.118118793,0.16434671,-0.093849547,0.182407215,-0.017040694,-0.242320299,-0.093057729,0.03538052,0.156337753,-0.133942693,-0.162700057,-0.077373661,-0.071026459,0.059766248,0.011899,0.092292443,0.148670554,-0.191881418,-0.326859176,-0.085532963,-0.132355377,-0.080897979,-0.069788851,0.016872818,0.097429357,-0.144432619,0.026856579,0.048197817,0.103986792,-0.130578816,-0.091704763,0.233525008,0.018241014,-0.247066945,-0.004231062,0.037052244,0.257420391,0.200621188,-0.042169951,0.041604504,-0.049995288,0.182884291,-0.329948902,0.097346537,0.159649968,0.027208921,0.092442572,0.114810199,-0.119403504,0.010221262,0.195617065,-0.206632018,0.026436459,0.011921374,-0.107549399,-0.037216749,-0.126802951,0.171999872,0.167235583,-0.168629467,-0.129167587,0.142026901,-0.158834741,-0.0614971,0.173038661,-0.155307576,-0.26800409,-0.250874758,0.072845936,0.444629669,0.204914391,-0.092862248,0.02920891,-0.051973905,-0.016819054,-0.0166097,0.140012309,-0.023624822,0.040867738,-0.048116662,0.06506703,0.146260172,-0.001253717,-0.048196308,0.315306306,0.011176614,0.067375414,0.026906308,0.040067341,-0.066415712,-0.012491252,-0.134918422,-0.01952586,-0.039209798,-0.038595889,0.035232194,0.037533447,-0.151379287,0.224937275,-0.021456759,0.014382629,-0.053657189,0.005759628,-0.071428433,0.020059463,0.073180623,-0.340296149,0.135371059,0.128066078,0.113248423,0.164752752,0.009214657,0.034552626,-0.013504528,-0.095516168,-0.200241968,-0.00208379,0.12505348,0.026775479,0.027331287,0.025285959,0
